	begindag	beginjaar	beginmaand	einddag	eindjaar	eindmaand	id	idcollege	idfunctie	idregent	lokaal	old_id	old_idcollege	old_idfunctie	old_idregent	opmerkingen	periode	provinciaal	regio	stand	vertegenwoordigend
190	29.0	1805.0	04	1.0	1806.0	7.0	240	229.0	343	10.0		batfra_240	batfra_229	batfra_343	batfra_10.0		2	0.0			0
191	4.0	1806.0	07	8.0	1808.0	1.0	241	1.0	343	10.0		batfra_241	batfra_1	batfra_343	batfra_10.0		2				0
192	28.0	1810.0	10		1813.0	11.0	242	180.0	429	10.0		batfra_242	batfra_180	batfra_429	batfra_10.0		2	0.0			0
193	17.0	1801.0	10	29.0	1805.0	4.0	243	218.0	343	10.0		batfra_243	batfra_218	batfra_343	batfra_10.0		2	0.0			0
194	9.0	1810.0	07	31.0	1810.0	12.0	245	66.0	343	10.0		batfra_245	batfra_66	batfra_343	batfra_10.0		2	0.0			0
195	1.0	1811.0	01		1813.0	11.0	246	167.0	148	159.0		batfra_246	batfra_167	batfra_148	batfra_159.0		2	0.0			0
196	27.0	1810.0	05	20.0	1811.0	6.0	247	156.0	123	135.0		batfra_247	batfra_156	batfra_123	batfra_135.0		2	0.0			0
197	1.0	1811.0	01		1813.0	11.0	248	33.0	55	76.0		batfra_248	batfra_33	batfra_55	batfra_76.0		2	0.0			0
198	16.0	1807.0	10				249	17.0	502	437.0		batfra_249	batfra_17	batfra_502	batfra_437.0	Secretaris-archivist. Gecontinueerd 31 december 1810.	2	0.0			0
199	26.0	1807.0	10	1.0	1811.0	4.0	250	239.0	491	440.0		batfra_250	batfra_239	batfra_491	batfra_440.0		2	0.0			0
200	30.0	1810.0	12		1813.0	11.0	251	42.0	222	230.0		batfra_251	batfra_42	batfra_222	batfra_230.0		2	0.0			0
201	22.0	1809.0	01		1810.0	10.0	252	120.0	338	466.0		batfra_252	batfra_120	batfra_338	batfra_466.0		2	0.0			0
202	1.0	1811.0	01		1813.0	11.0	253	62.0	718	146.0		batfra_253	batfra_62	batfra_718	batfra_146.0		2	0.0			0
203	1.0	1811.0	01		1813.0	11.0	254	448.0	190	211.0		batfra_254	batfra_448	batfra_190	batfra_211.0		2	0.0			0
204		1811.0	02	20.0	1813.0	11.0	255	53.0	503	259.0		batfra_255	batfra_53	batfra_503	batfra_259.0	Zetelend in Rotterdam.	2	0.0			0
205				10.0	1809.0	10.0	256	11.0	684	223.0		batfra_256	batfra_11	batfra_684	batfra_223.0	Eervol ontslagen.	2	0.0			0
206		1806.0	07	2.0	1807.0	10.0	257	21.0	360	410.0		batfra_257	batfra_21	batfra_360	batfra_410.0		2	0.0			0
207	7.0	1806.0	08	3.0	1808.0	8.0	260	115.0	504	326.0		batfra_260	batfra_115	batfra_504	batfra_326.0		2	0.0			0
208	17.0	1801.0	11	7.0	1806.0	8.0	261	113.0	504	326.0		batfra_261	batfra_113	batfra_504	batfra_326.0		2	0.0			0
209	28.0	1808.0	01	1.0	1810.0	8.0	262	2.0	27	45.0		batfra_262	batfra_2	batfra_27	batfra_45.0		2	0.0			0
210		1807.0		16.0	1810.0	7.0	263	24.0	338	495.0		batfra_263	batfra_24	batfra_338	batfra_495.0		2	0.0			0
211	9.0	1798.0	03	31.0	1802.0	3.0	264	112.0	303	495.0		batfra_264	batfra_112	batfra_303	batfra_495.0		2	0.0			0
212	25.0	1802.0	06	16.0	1810.0	7.0	265	24.0	343	60.0		batfra_265	batfra_24	batfra_343	batfra_60.0		2	0.0			0
213	16.0	1810.0	07	1.0	1811.0	3.0	266	255.0	343	60.0		batfra_266	batfra_255	batfra_343	batfra_60.0		2	0.0			0
214	1.0	1811.0	01		1813.0	11.0	269	51.0	66	90.0		batfra_269	batfra_51	batfra_66	batfra_90.0		2	0.0			0
215		1810.0					270	192.0	215	228.0		batfra_270	batfra_192	batfra_215	batfra_228.0		2	0.0			0
216		1812.0			1813.0		271	181.0	275	285.0	12.0	batfra_271	batfra_181	batfra_275	batfra_285.0		2	0.0			0
217		1812.0			1813.0	11.0	272	203.0	506	306.0		batfra_272	batfra_203	batfra_506	batfra_306.0		2	0.0			0
218	1.0	1811.0	01		1812.0	3.0	273	172.0	66	163.0		batfra_273	batfra_172	batfra_66	batfra_163.0		2	0.0			0
219	1.0	1811.0	01		1813.0	11.0	274	31.0	168	192.0		batfra_274	batfra_31	batfra_168	batfra_192.0		2	0.0			0
220	1.0	1807.0	12		1808.0		275	7.0	525	444.0		batfra_275	batfra_7	batfra_525	batfra_444.0	Herbenoemd voor 1808 op 14 december 1807.	2	0.0			0
221	1.0	1811.0	01		1813.0	11.0	276	69.0	109	126.0		batfra_276	batfra_69	batfra_109	batfra_126.0		2	0.0			0
222		1807.0			1810.0		277	260.0	303	503.0		batfra_277	batfra_260	batfra_303	batfra_503.0		2	0.0			0
223	12.0	1811.0	06		1813.0	11.0	279	161.0	275	293.0	13.0	batfra_279	batfra_161	batfra_275	batfra_293.0		2	0.0			0
224	6.0	1802.0	12		1805.0		280	223.0	326	516.0		batfra_280	batfra_223	batfra_326	batfra_516.0	Op 29 april 1805 in deze functie gecontinueerd. Zetelde in Amsterdam.	2	0.0			0
225	3.0	1807.0	03	16.0	1808.0	6.0	281	248.0	507	436.0		batfra_281	batfra_248	batfra_507	batfra_436.0		2	0.0			0
226	3.0	1808.0	07	1.0	1810.0	8.0	282	7.0	525	364.0		batfra_282	batfra_7	batfra_525	batfra_364.0	Gecontinueerd 22 december 1808 en 1 januari 1810.	2	0.0			0
227	12.0	1802.0	03	28.0	1806.0	5.0	283	113.0	321	364.0		batfra_283	batfra_113	batfra_321	batfra_364.0	Op eigen verzoek ontslagen.	2	0.0			0
228	29.0	1805.0	10		1806.0	6.0	284	125.0	39	12.0		batfra_284	batfra_125	batfra_39	batfra_12.0		2	0.0			0
229	12.0	1809.0	01		1810.0		285	17.0	509	12.0		batfra_285	batfra_17	batfra_509	batfra_12.0	Tevens  Inspecteur-Generaal  Inspecteur-Generaal van het Schoolwezen. Gecontinueerd 31 december 1810.	2	0.0			0
230	23.0	1808.0	02	12.0	1809.0	1.0	286	3.0	11	12.0		batfra_286	batfra_3	batfra_11	batfra_12.0		2	0.0			0
231		1812.0			1813.0		287	63.0	491	12.0		batfra_287	batfra_63	batfra_491	batfra_12.0		2	0.0			0
232	22.0	1799.0	02		1801.0		288	449.0	326	529.0		batfra_288	batfra_449	batfra_326	batfra_529.0		2	22.0			0
233	10.0	1798.0	08	19.0	1801.0	9.0	289	104.0	338	313.0		batfra_289	batfra_104	batfra_338	batfra_313.0	Verliet het Uitvoerend Bewind  eigener beweging omdat hij niet wilde meewerken aan de nieuwe grondwet.	2	0.0			0
234		1799.0		15.0	1802.0	3.0	290	198.0	303	527.0		batfra_290	batfra_198	batfra_303	batfra_527.0		2	0.0			0
235	28.0	1800.0	06	22.0	1801.0	10.0	291	116.0	303	54.0		batfra_291	batfra_116	batfra_303	batfra_54.0		2	0.0			0
236	30.0	1802.0	04	29.0	1805.0	4.0	292	199.0	32	54.0		batfra_292	batfra_199	batfra_32	batfra_54.0		2	0.0			0
237	28.0	1810.0	10		1813.0	11.0	293	180.0	338	54.0		batfra_293	batfra_180	batfra_338	batfra_54.0		2	0.0			0
238				20.0	1813.0	11.0	294	53.0	238	264.0		batfra_294	batfra_53	batfra_238	batfra_264.0	Te Den Haag.	2	0.0			0
239	29.0	1808.0	11	31.0	1810.0	12.0	295	13.0	387	455.0		batfra_295	batfra_13	batfra_387	batfra_455.0	Ingaande 1 januari 1809.	2	0.0			0
240		1807.0	04		1810.0		296	246.0	303	455.0		batfra_296	batfra_246	batfra_303	batfra_455.0		2	0.0			0
241	16.0	1807.0	10	1.0	1810.0	7.0	297	67.0	715	49.0		batfra_297	batfra_67	batfra_715	batfra_49.0		2	0.0			0
242	24.0	1801.0	12	7.0	1806.0	8.0	298	113.0	504	338.0		batfra_298	batfra_113	batfra_504	batfra_338.0		2	0.0			0
243	7.0	1806.0	08	21.0	1810.0	7.0	299	115.0	504	338.0		batfra_299	batfra_115	batfra_504	batfra_338.0		2	0.0			0
244		1812.0	01		1813.0	11.0	300	176.0	66	200.0		batfra_300	batfra_176	batfra_66	batfra_200.0		2	0.0			0
245	21.0	1807.0	11	24.0	1809.0	5.0	301	21.0	32	409.0		batfra_301	batfra_21	batfra_32	batfra_409.0		2	0.0			0
246	23.0	1798.0	01	12.0	1798.0	6.0	302	265.0	338	404.0		batfra_302	batfra_265	batfra_338	batfra_404.0		2	0.0			0
247	28.0	1810.0	10		1813.0	11.0	303	180.0	338	478.0		batfra_303	batfra_180	batfra_338	batfra_478.0		2	0.0			0
248	24.0	1798.0	01	12.0	1798.0	6.0	304	265.0	338	66.0		batfra_304	batfra_265	batfra_338	batfra_66.0	Benoeming een dag later dan die van de overige leden.	2	0.0			0
249	25.0	1806.0	04				305	3.0	43	66.0		batfra_305	batfra_3	batfra_43	batfra_66.0		2	0.0			0
250	1.0	1811.0	01		1813.0	11.0	306	63.0	74	99.0		batfra_306	batfra_63	batfra_74	batfra_99.0		2	0.0			0
251	21.0	1811.0	11		1813.0	11.0	307	162.0	275	298.0	15.0	batfra_307	batfra_162	batfra_275	batfra_298.0		2	0.0			0
252		1813.0		20.0	1813.0	11.0	308	53.0	238	268.0		batfra_308	batfra_53	batfra_238	batfra_268.0	Te Petten.	2	0.0			0
253	16.0	1799.0	07	15.0	1802.0	3.0	309	198.0	326	520.0		batfra_309	batfra_198	batfra_326	batfra_520.0	Op 10 juli 1801 opnieuw aangesteld.	2	0.0			0
254	6.0	1802.0	12		1805.0		310	223.0	326	520.0		batfra_310	batfra_223	batfra_326	batfra_520.0	Zetelend te Bergen op Zoom. Op 29 april 1805 in deze functie gecontinueerd.	2	0.0			0
255	1.0	1811.0	01		1813.0	11.0	311	72.0	387	229.0		batfra_311	batfra_72	batfra_387	batfra_229.0		2	0.0			0
256	19.0	1803.0	07	16.0	1810.0	7.0	312	24.0	332	383.0		batfra_312	batfra_24	batfra_332	batfra_383.0		2	0.0			0
257	16.0	1810.0	07	1.0	1811.0	3.0	313	255.0	332	383.0		batfra_313	batfra_255	batfra_332	batfra_383.0		2	0.0			0
258		1810.0	05		1813.0	11.0	314	155.0	123	134.0		batfra_314	batfra_155	batfra_123	batfra_134.0		2	0.0			0
259		1810.0			1813.0	11.0	315	448.0	189	210.0		batfra_315	batfra_448	batfra_189	batfra_210.0		2	0.0			0
260	23.0	1811.0	02		1813.0	11.0	316	41.0	165	183.0		batfra_316	batfra_41	batfra_165	batfra_183.0		2	6.0			0
261	1.0	18.0	01	1.0	1811.0	7.0	318	42.0	217	130.0		batfra_318	batfra_42	batfra_217	batfra_130.0		2	0.0			0
262	1.0	1807.0	01		1813.0	11.0	319	48.0	116	144.0		batfra_319	batfra_48	batfra_116	batfra_144.0		2	0.0			0
263	1.0	1811.0	01		1813.0	11.0	320	35.0	55	81.0		batfra_320	batfra_35	batfra_55	batfra_81.0		2	0.0			0
264		1810.0			1811.0	11.0	321	192.0	214	227.0		batfra_321	batfra_192	batfra_214	batfra_227.0		2	0.0			0
265					1812.0		322	181.0	275	284.0	12.0	batfra_322	batfra_181	batfra_275	batfra_284.0		2	0.0			0
266	3.0	1808.0	07	1.0	1810.0	8.0	323	7.0	525	460.0		batfra_323	batfra_7	batfra_525	batfra_460.0	Gecontinueerd 22 december 1808 en 1 januari 1810.	2	0.0			0
267	1.0	1811.0	01		1812.0		324	30.0	164	153.0		batfra_324	batfra_30	batfra_164	batfra_153.0		2	0.0			0
268		1811.0			1813.0		325	29.0	159	167.0		batfra_325	batfra_29	batfra_159	batfra_167.0		2	0.0			0
269		1811.0			1813.0	11.0	326	157.0	275	167.0	14.0	batfra_326	batfra_157	batfra_275	batfra_167.0		2	0.0			0
270	19.0	1807.0	02		1813.0	11.0	329	41.0	165	70.0		batfra_329	batfra_41	batfra_165	batfra_70.0		2	7.0			0
271		1808.0	02		1810.0		330	25.0	507	427.0		batfra_330	batfra_25	batfra_507	batfra_427.0		2	0.0			0
272	20.0	1807.0	01		1808.0	1.0	331	248.0	507	427.0		batfra_331	batfra_248	batfra_507	batfra_427.0		2	0.0			0
273	1.0	1806.0	07	1.0	1810.0	7.0	332	21.0	358	58.0		batfra_332	batfra_21	batfra_358	batfra_58.0		2	0.0			0
274		1808.0			1810.0		333	13.0	486	534.0		batfra_333	batfra_13	batfra_486	batfra_534.0		2	0.0			0
275	12.0	1813.0	03		1813.0	11.0	334	158.0	275	237.0	17.0	batfra_334	batfra_158	batfra_275	batfra_237.0		2	0.0			0
276	4.0	1802.0	01	29.0	1805.0	4.0	336	77.0	338	346.0		batfra_336	batfra_77	batfra_338	batfra_346.0		2	0.0			0
277	19.0	1810.0	01		1813.0	11.0	337	29.0	162	236.0		batfra_337	batfra_29	batfra_162	batfra_236.0		2	0.0			0
278	8.0	1813.0	04		1813.0	11.0	338	157.0	275	236.0	18.0	batfra_338	batfra_157	batfra_275	batfra_236.0		2	0.0			0
279	8.0	1798.0	10	1.0	1801.0	12.0	340	133.0	92	17.0		batfra_340	batfra_133	batfra_92	batfra_17.0		2	0.0			0
280	1.0	1801.0	12	29.0	1805.0	4.0	341	230.0	361	17.0		batfra_341	batfra_230	batfra_361	batfra_17.0		2	0.0			0
281	19.0	1811.0	02		1813.0	11.0	342	41.0	165	17.0		batfra_342	batfra_41	batfra_165	batfra_17.0		2	7.0			0
282	13.0	1807.0	02	18.0	1811.0	10.0	343	246.0	384	17.0		batfra_343	batfra_246	batfra_384	batfra_17.0		2	0.0			0
283	19.0	1806.0	06	8.0	1808.0	1.0	344	11.0	9	17.0		batfra_344	batfra_11	batfra_9	batfra_17.0		2	0.0			0
284	16.0	1806.0	12	13.0	1807.0	2.0	345	247.0	384	17.0		batfra_345	batfra_247	batfra_384	batfra_17.0		2	0.0			0
285	29.0	1805.0	04	19.0	1806.0	6.0	346	134.0	361	17.0		batfra_346	batfra_134	batfra_361	batfra_17.0	Bij continuatie.	2	0.0			0
286	30.0	1810.0	10		1813.0	11.0	347	70.0	510	25.0		batfra_347	batfra_70	batfra_510	batfra_25.0	De functie werd per 1 december 1810 aanvaard.	2	0.0			0
287	13.0	1798.0	06	17.0	1798.0	8.0	348	234.0	338	25.0		batfra_348	batfra_234	batfra_338	batfra_25.0		2	0.0			0
288	5.0	1806.0	06	22.0	1809.0	5.0	349	4.0	9	25.0		batfra_349	batfra_4	batfra_9	batfra_25.0	Eervol ontslag met behoud van de rang en de entrées van Minister.	2	0.0			0
289	2.0	1810.0	08		1813.0		350	29.0	72	25.0		batfra_350	batfra_29	batfra_72	batfra_25.0	Service extraordinaire.	2	0.0			0
290	23.0	1798.0	02	2.0	1801.0	10.0	351	127.0	92	25.0		batfra_351	batfra_127	batfra_92	batfra_25.0	Op 17 augustus 1798 werd de aanstelling door het Uitvoerend Bewind voorlopig gecontinueerd, evenals de waarneming van het Agentschap van Buitenlandse Betrekkingen. De definitieve aanstelling vond plaats op 31 mei 1799. Goldberg werd ontslagen omdat hij  weigerde andere besluiten uit te voeren dan die van President Ermerins.	2	0.0			0
291		1806.0					352	259.0	453	25.0		batfra_352	batfra_259	batfra_453	batfra_25.0		2	0.0			0
292	12.0	1810.0	11		1813.0		353	131.0	217	25.0		batfra_353	batfra_131	batfra_217	batfra_25.0	Met ingang van 1 december 1810.	2	0.0			0
293	30.0	1805.0	04	5.0	1805.0	6.0	355	129.0	361	25.0		batfra_355	batfra_129	batfra_361	batfra_25.0		2	0.0			0
294		1810.0			1811.0		356	31.0	138	150.0		batfra_356	batfra_31	batfra_138	batfra_150.0		2	0.0			0
295	21.0	1806.0	06	4.0	1807.0	12.0	357	7.0	525	111.0		batfra_357	batfra_7	batfra_525	batfra_111.0	Gecontinueerd 1 januari 1807.	2	0.0			0
296	1.0	1805.0	05	21.0	1806.0	6.0	358	233.0	338	111.0		batfra_358	batfra_233	batfra_338	batfra_111.0		2	0.0			0
297	31.0	1799.0	05	2.0	1801.0	10.0	359	124.0	92	111.0		batfra_359	batfra_124	batfra_92	batfra_111.0	Goldberg werd ontslagen omdat hij  weigerde andere besluiten uit te voeren dan die van President Ermerins.	2	0.0			0
298	22.0	1809.0	01		1810.0	10.0	360	120.0	338	69.0		batfra_360	batfra_120	batfra_338	batfra_69.0		2	0.0			0
299	21.0	1808.0	03		1808.0	12.0	362	25.0	491	69.0		batfra_362	batfra_25	batfra_491	batfra_69.0		2	0.0			0
300	14.0	1810.0	11		1813.0		363	44.0	172	69.0		batfra_363	batfra_44	batfra_172	batfra_69.0	Deuxième Sous-Division te Kampen.	2	0.0			0
301	25.0	1808.0	08	1.0	1810.0	8.0	364	7.0	525	458.0		batfra_364	batfra_7	batfra_525	batfra_458.0	Gecontinueerd 22 december 1808 en 1 januari 1810.	2	0.0			0
302	19.0	1811.0	02		1813.0	11.0	365	41.0	165	186.0		batfra_365	batfra_41	batfra_165	batfra_186.0		2	6.0			0
303	16.0	1802.0	02	29.0	1805.0	4.0	368	199.0	338	471.0		batfra_368	batfra_199	batfra_338	batfra_471.0	In 1804, 1805 voor Brabant.	2	15.0			0
304	28.0	1810.0	10		1813.0		369	180.0	338	471.0		batfra_369	batfra_180	batfra_338	batfra_471.0		2	0.0			0
305	26.0	1809.0	06	31.0	1811.0	12.0	370	200.0	338	471.0		batfra_370	batfra_200	batfra_338	batfra_471.0		2	0.0			0
306	23.0	1808.0	02	30.0	1808.0	6.0	371	3.0	10	11.0		batfra_371	batfra_3	batfra_10	batfra_11.0	Op eigen verzoek ontslagen.	2	0.0			0
307	13.0	1805.0	09		1806.0	6.0	372	125.0	348	11.0		batfra_372	batfra_125	batfra_348	batfra_11.0		2	0.0			0
308	12.0	1801.0	11	4.0	1802.0	6.0	373	449.0	326	333.0		batfra_373	batfra_449	batfra_326	batfra_333.0		2	23.0			0
309	12.0	1801.0	11	15.0	1803.0	1.0	374	226.0	336	333.0		batfra_374	batfra_226	batfra_336	batfra_333.0		2	0.0			0
310	25.0	1803.0	01	15.0	1805.0	3.0	375	114.0	338	333.0		batfra_375	batfra_114	batfra_338	batfra_333.0	Ambt neergelegd.	2	0.0			0
311	11.0	1813.0	04		1813.0	11.0	376	160.0	275	290.0	19.0	batfra_376	batfra_160	batfra_275	batfra_290.0		2	0.0			0
312	10.0	1798.0	08	17.0	1801.0	10.0	377	104.0	338	314.0		batfra_377	batfra_104	batfra_338	batfra_314.0		2	0.0			0
313	17.0	1801.0	10	29.0	1805.0	4.0	378	77.0	338	314.0		batfra_378	batfra_77	batfra_338	batfra_314.0		2	0.0			0
314	2.0	1805.0	08		1806.0	8.0	379	458.0	338	408.0		batfra_379	batfra_458	batfra_338	batfra_408.0		2	0.0			0
315	26.0	1809.0	06	31.0	1811.0	12.0	380	200.0	338	408.0		batfra_380	batfra_200	batfra_338	batfra_408.0		2	0.0			0
316	25.0	1802.0	06	20.0	1804.0	12.0	381	24.0	303	378.0		batfra_381	batfra_24	batfra_303	batfra_378.0	Beëindigd door overlijden.	2	0.0			0
317	6.0	1802.0	12		1807.0		383	223.0	326	498.0		batfra_383	batfra_223	batfra_326	batfra_498.0	Op 29 april 1805 in deze functie gecontinueerd.	2	0.0			0
318					1808.0	1.0	384	250.0	84	498.0		batfra_384	batfra_250	batfra_84	batfra_498.0		2	0.0			0
319	25.0	1802.0	06	23.0	1803.0	9.0	385	24.0	338	373.0		batfra_385	batfra_24	batfra_338	batfra_373.0	Beëindigd door overlijden.	2	0.0			0
320				1.0	1805.0	5.0	386	117.0	338	523.0		batfra_386	batfra_117	batfra_338	batfra_523.0		2	13.0			0
321	18.0	1807.0	03	16.0	1810.0	7.0	387	24.0	338	434.0		batfra_387	batfra_24	batfra_338	batfra_434.0		2	0.0			0
322	16.0	1810.0	07	1.0	1811.0	3.0	389	255.0	338	434.0		batfra_389	batfra_255	batfra_338	batfra_434.0		2	0.0			0
323	10.0	1798.0	08	11.0	1799.0	6.0	390	104.0	338	524.0		batfra_390	batfra_104	batfra_338	batfra_524.0		2	0.0			0
324	13.0	1812.0	03		1813.0	11.0	391	172.0	66	256.0		batfra_391	batfra_172	batfra_66	batfra_256.0		2	0.0			0
325							392	29.0	162	175.0		batfra_392	batfra_29	batfra_162	batfra_175.0		2	0.0			0
326	14.0	1810.0	10		1811.0		393	53.0	164	175.0		batfra_393	batfra_53	batfra_164	batfra_175.0		2	0.0			0
327	3.0	1808.0	02	1.0	1810.0	7.0	394	67.0	356	304.0		batfra_394	batfra_67	batfra_356	batfra_304.0		2	0.0			0
328	5.0	1806.0	12	3.0	1808.0	2.0	395	67.0	355	304.0		batfra_395	batfra_67	batfra_355	batfra_304.0		2	0.0			0
329		1812.0			1813.0		396	45.0	282	304.0		batfra_396	batfra_45	batfra_282	batfra_304.0		2	0.0			0
330	8.0	1808.0	01	31.0	1810.0	12.0	399	13.0	9	27.0		batfra_399	batfra_13	batfra_9	batfra_27.0		2	0.0			0
331	6.0	1806.0	07		1806.0	7.0	400	237.0	28	27.0		batfra_400	batfra_237	batfra_28	batfra_27.0		2	0.0			0
332	10.0	1807.0	12	8.0	1808.0	1.0	401	14.0	9	27.0		batfra_401	batfra_14	batfra_9	batfra_27.0		2	0.0			0
333	2.0	1809.0	07	13.0	1810.0	7.0	402	186.0	424	27.0		batfra_402	batfra_186	batfra_424	batfra_27.0		2	0.0			0
334				8.0	1810.0	3.0	403	450.0	84	27.0		batfra_403	batfra_450	batfra_84	batfra_27.0		2	0.0			0
335	24.0	1811.0	03		1811.0		404	29.0	72	27.0		batfra_404	batfra_29	batfra_72	batfra_27.0	Nam volgens Schutte p. 66 geen zitting.	2	0.0			0
336	1.0	1811.0	01		1813.0	11.0	405	55.0	511	132.0		batfra_405	batfra_55	batfra_511	batfra_132.0		2	0.0			0
337	1.0	1810.0	08		1812.0		406	29.0	161	238.0		batfra_406	batfra_29	batfra_161	batfra_238.0		2	0.0			0
338		1812.0			1813.0		407	53.0	238	238.0		batfra_407	batfra_53	batfra_238	batfra_238.0	Te Hellevoetsluis.	2	0.0			0
339	7.0	1806.0	08	20.0	1809.0	8.0	408	115.0	504	361.0		batfra_408	batfra_115	batfra_504	batfra_361.0	Op eigen verzoek ontslagen op grond van leeftijd.	2	0.0			0
340	29.0	1804.0	06	7.0	1806.0	8.0	409	113.0	504	361.0		batfra_409	batfra_113	batfra_504	batfra_361.0		2	0.0			0
341	16.0	1808.0	05	24.0	1808.0	6.0	410	20.0	28	51.0		batfra_410	batfra_20	batfra_28	batfra_51.0		2	0.0			0
342	1.0	1807.0	12	16.0	1808.0	5.0	411	7.0	525	51.0		batfra_411	batfra_7	batfra_525	batfra_51.0	Herbenoemd voor 1808 op 14 december 1807.	2	0.0			0
343		1812.0			1813.0		413	59.0	338	269.0		batfra_413	batfra_59	batfra_338	batfra_269.0		2	0.0			0
344	12.0	1807.0	05				414	260.0	326	269.0		batfra_414	batfra_260	batfra_326	batfra_269.0		2	0.0			0
345		1810.0			1813.0		415	448.0	192	213.0		batfra_415	batfra_448	batfra_192	batfra_213.0		2	0.0			0
346	10.0	1798.0	08	9.0	1801.0	6.0	416	104.0	338	315.0		batfra_416	batfra_104	batfra_338	batfra_315.0		2	0.0			0
347	17.0	1801.0	11	25.0	1805.0	9.0	417	113.0	504	315.0		batfra_417	batfra_113	batfra_504	batfra_315.0	Eervol ontslagen wegens benoeming tot Procureur-Generaal bij het Departementaal Gerechtshof te Groningen, maar nam na verzoek om de functie nog te blijven waarnemen pas op 25 april 1806 afscheid uit de vergadering.	2	0.0			0
348	13.0	1810.0	12	12.0	1813.0	3.0	418	158.0	123	138.0		batfra_418	batfra_158	batfra_123	batfra_138.0	Ontslagen.	2	0.0			0
349		1812.0	03		1813.0	11.0	419	159.0	275	282.0	20.0	batfra_419	batfra_159	batfra_275	batfra_282.0		2	0.0			0
350	21.0	1807.0	01	7.0	1807.0	12.0	420	6.0	9	32.0		batfra_420	batfra_6	batfra_9	batfra_32.0		2	0.0			0
351	29.0	1806.0	07	27.0	1807.0	5.0	421	5.0	9	19.0		batfra_421	batfra_5	batfra_9	batfra_19.0		2	0.0			0
352	31.0	1798.0	08	1.0	1800.0	6.0	422	104.0	338	19.0		batfra_422	batfra_104	batfra_338	batfra_19.0		2	0.0			0
353	4.0	1806.0	07	29.0	1806.0	7.0	423	236.0	28	19.0		batfra_423	batfra_236	batfra_28	batfra_19.0		2				0
354	14.0	1806.0	12	26.0	1807.0	6.0	424	7.0	525	19.0		batfra_424	batfra_7	batfra_525	batfra_19.0		2	0.0			0
355	17.0	1801.0	10	29.0	1805.0	4.0	425	77.0	338	107.0		batfra_425	batfra_77	batfra_338	batfra_107.0		2	0.0			0
356	14.0	1803.0	04	1.0	1804.0	4.0	426	117.0	84	107.0		batfra_426	batfra_117	batfra_84	batfra_107.0		2	0.0			0
357	27.0	1801.0	11	31.0	1804.0	3.0	427	114.0	338	340.0		batfra_427	batfra_114	batfra_338	batfra_340.0	Op eigen verzoek ontslagen.	2	0.0			0
358	12.0	1807.0	05				428	260.0	326	501.0		batfra_428	batfra_260	batfra_326	batfra_501.0		2	0.0			0
359	30.0	1803.0	03	1.0	1805.0	5.0	429	117.0	622	388.0		batfra_429	batfra_117	batfra_622	batfra_388.0		2	11.0			0
360		1806.0	07	10.0	1810.0	7.0	430	68.0	77	101.0		batfra_430	batfra_68	batfra_77	batfra_101.0		2	0.0			0
361	22.0	1810.0	11		1813.0	11.0	435	454.0	86	401.0		batfra_435	batfra_454	batfra_86	batfra_401.0	Functie aanvaard 1 januari 1811.	2	0.0			0
362	28.0	1809.0	06	1.0	1809.0	10.0	437	18.0	28	401.0		batfra_437	batfra_18	batfra_28	batfra_401.0		2	0.0			0
363	1.0	1809.0	10	31.0	1810.0	12.0	438	9.0	663	401.0		batfra_438	batfra_9	batfra_663	batfra_401.0		2	0.0			0
364	24.0	1804.0	05	1.0	1805.0	5.0	439	118.0	338	401.0		batfra_439	batfra_118	batfra_338	batfra_401.0	Namens Zeeland	2	0.0			0
365	20.0	1807.0	01	16.0	1808.0	6.0	442	248.0	507	401.0		batfra_442	batfra_248	batfra_507	batfra_401.0		2	0.0			0
366	25.0	1808.0	08	30.0	1808.0	9.0	443	7.0	525	461.0		batfra_443	batfra_7	batfra_525	batfra_461.0		2	0.0			0
367	17.0	1801.0	11	23.0	1804.0	3.0	444	113.0	504	327.0		batfra_444	batfra_113	batfra_504	batfra_327.0	Beëindigd door overlijden.	2	0.0			0
368	27.0	1809.0	05	31.0	1810.0	12.0	445	5.0	9	24.0		batfra_445	batfra_5	batfra_9	batfra_24.0		2	0.0			0
369	2.0	1810.0	07	13.0	1810.0	7.0	446	186.0	338	24.0		batfra_446	batfra_186	batfra_338	batfra_24.0		2	0.0			0
370	23.0	1813.0	03		1813.0	11.0	447	158.0	123	39.0		batfra_447	batfra_158	batfra_123	batfra_39.0		2	0.0			0
371	28.0	1810.0	12	16.0	1811.0	2.0	449	157.0	123	39.0		batfra_449	batfra_157	batfra_123	batfra_39.0	De Landdrost werd op 28 december 1812  als Préfet gecontinueerd totdat zijn opvolger zou zijn aangekomen.	2	0.0			0
372	22.0	1798.0	10	21.0	1801.0	3.0	450	413.0	295	39.0		batfra_450	batfra_413	batfra_295	batfra_39.0		2	0.0			0
373	14.0	1807.0	10	30.0	1808.0	9.0	451	7.0	525	39.0		batfra_451	batfra_7	batfra_525	batfra_39.0	Herbenoemd voor 1808 op 14 december 1807.	2	0.0			0
374	29.0	1805.0	04	19.0	1806.0	6.0	452	229.0	342	39.0		batfra_452	batfra_229	batfra_342	batfra_39.0		2	0.0			0
375	17.0	1801.0	10	29.0	1805.0	4.0	453	218.0	295	39.0		batfra_453	batfra_218	batfra_295	batfra_39.0		2	0.0			0
